"2023/2/18"	"P1104385-00-A:SBGD230482420270"	"P1104384-00-A:SBGD230422501490"	"P1104383-00-A:SBGD230492400290"	"21"	"0"	"18246,18452,18689,18934,19131,19411,19649,19887,20095,20374,20612,20851,21089,21327,21576,21815,22030,22103,22103,22103,22098,"	"33,48,68,1079,1619,2146,2559,2934,3295,3768,4234,4742,5328,5922,6545,6843,7428,17294,17269,17285,16405,"	"6114"
"2023/2/18"	"P1104385-00-A:SBGD230482420190"	"P1104384-00-A:SBGD230452405630"	"P1104383-00-A:SBGD230492400300"	"21"	"0"	"18243,18449,18687,18926,19164,19371,19650,19888,20127,20365,20614,20850,21089,21327,21524,21731,22001,22102,22102,22102,22098,"	"25,31,107,1062,1766,2217,2716,3154,3574,3964,4468,5034,5625,6257,6687,6992,7023,17311,17330,17359,16610,"	"6412"
"2023/2/18"	"P1104385-00-A:SBGD230482420240"	"P1104384-00-A:SBGD230442406720"	"P1104383-00-A:SBGD230492400310"	"21"	"0"	"18213,18442,18689,18884,19165,19361,19651,19889,20127,20323,20602,20850,21046,21326,21564,21802,22027,22101,22101,22101,22096,"	"20,47,44,742,1473,1837,2270,2652,3025,3321,3844,4348,4758,5444,5884,6149,7322,17274,17221,17252,16471,"	"5578"
"2023/2/18"	"P1104385-00-A:SBGD230482420160"	"P1104384-00-A:SBGD230422503840"	"P1104383-00-A:SBGD230492400320"	"21"	"0"	"18241,18442,18679,18918,19157,19406,19643,19882,20120,20358,20607,20844,21083,21321,21517,21797,22024,22100,22100,22100,22096,"	"10,25,80,860,1451,1885,2344,2738,3111,3590,4134,4729,5326,5967,6447,6848,7180,17198,17220,17202,16493,"	"6138"
"2023/2/18"	"P1104385-00-A:SBGD230482420300"	"P1104384-00-A:SBGD230422503060"	"P1104383-00-A:SBGD230492400330"	"20"	"0"	"18265,18441,18719,18957,19196,19434,19683,19921,20159,20397,20636,20884,21122,21361,21599,21796,22044,22100,22100,22100,"	"19,6,83,962,1541,1986,2396,2702,3045,3498,3905,4409,4917,5467,5982,6157,9603,17189,17172,17152,"	"5602"
"2023/2/18"	"P1104385-00-A:SBGD230482420310"	"P1104384-00-A:SBGD230422501940"	"P1104383-00-A:SBGD230492400340"	"22"	"0"	"18085,18207,18401,18639,18877,19074,19354,19592,19841,20079,20358,20472,20834,21031,21238,21559,21796,21987,22103,22103,22103,22103,"	"12,19,43,35,599,1152,1752,2139,2574,2963,3489,3685,4469,4945,5471,6100,6468,6443,17238,17179,17193,17209,"	"5809"
"2023/2/18"	"P1104385-00-A:SBGD230482420200"	"P1104384-00-A:SBGD230422501820"	"P1104383-00-A:SBGD230492400350"	"20"	"0"	"18234,18433,18671,18908,19188,19437,19676,19873,20152,20391,20629,20877,21116,21353,21592,21837,22044,22103,22103,22103,"	"20,12,15,1219,1958,2407,2866,3174,3670,4082,4564,5110,5716,6315,6803,7125,9205,17149,17189,17131,"	"6418"
"2023/2/18"	"P1104385-00-A:SBGD230482420230"	"P1104384-00-A:SBGD230422502260"	"P1104383-00-A:SBGD230492400360"	"21"	"0"	"18134,18319,18510,18789,19028,19235,19473,19671,19992,20230,20426,20716,20955,21152,21431,21628,21907,22095,22101,22101,22101,"	"26,15,27,578,1447,1974,2484,2825,3449,3959,4411,5133,5722,6366,7066,7521,7824,16488,17261,17278,17262,"	"7004"
"2023/2/18"	"P1104385-00-A:SBGD230482420150"	"P1104384-00-A:SBGD230422502000"	"P1104383-00-A:SBGD230492400370"	"21"	"0"	"18129,18226,18503,18709,18989,19227,19465,19703,19910,20189,20427,20665,20903,21102,21350,21629,21868,22064,22102,22102,22102,"	"20,32,47,18,1129,1814,2291,2725,3098,3640,4108,4692,5331,5908,6663,7280,7566,12191,17239,17248,17202,"	"6768"
"2023/2/18"	"P1104385-00-A:SBGD230482420280"	"P1104384-00-A:SBGD230422502310"	"P1104383-00-A:SBGD230492400380"	"21"	"0"	"18101,18250,18458,18666,18945,19142,19380,19659,19897,20105,20339,20619,20867,21105,21302,21581,21778,22039,22102,22102,22102,"	"22,33,33,57,1067,1518,1977,2404,2715,3034,3322,3780,4235,4721,5142,5712,5973,8836,17216,17183,17226,"	"5377"
